model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,trial,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,4,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,5,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,6,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,7,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,8,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,9,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,0,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,1,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,2,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,3,0.6510241031646729,0.634446918964386,0.2,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,4,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,5,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,6,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,7,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,8,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,9,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,0,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,1,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,2,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,3,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,4,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,5,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,6,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,7,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,8,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,9,0.6658176183700562,0.6432138681411743,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,0,0,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,0,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,1,0.7573634386062622,0.7248135805130005,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,2,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,3,0.7689729332923889,0.723236083984375,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,4,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,5,0.7573634386062622,0.7248135805130005,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,6,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,7,0.7573634386062622,0.7227464914321899,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,8,0.7573634386062622,0.7162343263626099,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,9,0.7573634386062622,0.7227464914321899,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,0,0.7573634386062622,0.7227464914321899,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,1,0.7689729332923889,0.7316577434539795,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,2,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,3,0.7573634386062622,0.7248135805130005,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,4,0.7689729332923889,0.7261912822723389,0.8,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,5,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,6,0.7689729332923889,0.7316577434539795,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,7,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,8,0.7573634386062622,0.7250765562057495,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,9,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,0,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,1,0.7689729332923889,0.7261912822723389,0.8,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,2,0.7573634386062622,0.715630292892456,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,3,0.7689729332923889,0.723236083984375,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,4,0.7573634386062622,0.7227464914321899,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,5,0.7573634386062622,0.715630292892456,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,6,0.7689729332923889,0.7261912822723389,0.8,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,7,0.7689729332923889,0.723236083984375,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,8,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,9,0.7689729332923889,0.723236083984375,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,0,0.7689729332923889,0.7334882020950317,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,1,0.7689729332923889,0.7237036824226379,0.8,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,2,0.7689729332923889,0.7334882020950317,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,3,0.7573634386062622,0.7248135805130005,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,4,0.7573634386062622,0.7162343263626099,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,5,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,6,0.7573634386062622,0.7162343263626099,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,7,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,8,0.7573634386062622,0.7227464914321899,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,9,0.7689729332923889,0.7265276908874512,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,0,0.7573634386062622,0.7191895246505737,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,1,0.7689729332923889,0.7316577434539795,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,2,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,3,0.7573634386062622,0.7155171632766724,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,4,0.7573634386062622,0.7227464914321899,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,5,0.7573634386062622,0.7248135805130005,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,6,0.7573634386062622,0.7250765562057495,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,7,0.7689729332923889,0.7334882020950317,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,8,0.7573634386062622,0.7271435856819153,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,9,0.7573634386062622,0.7304049730300903,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,0,0.7573634386062622,0.7250765562057495,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,1,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,2,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,3,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,4,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,5,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,6,0.7689729332923889,0.7261912822723389,0.8,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,7,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,8,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,9,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,0,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,1,0.7689729332923889,0.723236083984375,0.9,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,2,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,3,0.7573634386062622,0.7248135805130005,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,4,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,5,0.7573634386062622,0.7304049730300903,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,6,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,7,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,8,0.7689729332923889,0.7318264245986938,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,9,0.7689729332923889,0.7295907139778137,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,0,0.7573634386062622,0.7250765562057495,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,1,0.7573634386062622,0.7304049730300903,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,2,0.7573634386062622,0.7304049730300903,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,3,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,4,0.7573634386062622,0.7271435856819153,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,5,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,6,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,7,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,8,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,9,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,0,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,1,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,2,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,3,0.7689729332923889,0.7316577434539795,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,4,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,5,0.7573634386062622,0.7271435856819153,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,6,0.7573634386062622,0.7191895246505737,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,7,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,8,0.7573634386062622,0.7304049730300903,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,9,0.7573634386062622,0.7304049730300903,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,0,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,1,0.7689729332923889,0.734919011592865,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,2,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,3,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,4,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,5,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,6,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,7,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,8,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,9,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,0,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,1,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,2,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,3,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,4,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,5,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,6,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,7,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,8,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,9,0.7689729332923889,0.735509991645813,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,0,0,0.6558975577354431,0.6263630986213684,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,0,0.6766740083694458,0.6466134190559387,0.6,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,1,0.6558975577354431,0.6263630986213684,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,2,0.6558975577354431,0.6263630986213684,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,3,0.6558975577354431,0.6299403309822083,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,4,0.6558975577354431,0.6263630986213684,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,5,0.6558975577354431,0.6328682899475098,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,6,0.7078279852867126,0.651236891746521,0.6,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,7,0.6558975577354431,0.6263630986213684,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,8,0.6618605852127075,0.6419239640235901,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,9,0.6558975577354431,0.6273300051689148,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,0,0.6784382462501526,0.6490594148635864,0.5,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,1,0.7078279852867126,0.6620532274246216,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,2,0.6784382462501526,0.651844322681427,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,3,0.7078279852867126,0.6541614532470703,0.6,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,4,0.7078279852867126,0.6634246110916138,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,5,0.6558975577354431,0.6328682899475098,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,6,0.6706376075744629,0.6424131989479065,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,7,0.7078279852867126,0.6620532274246216,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,8,0.6558975577354431,0.6263630986213684,1.0,1
